,DAY,AQI,KolZur 15 5,KolZur 365 3
1649,07/08/74,141,286.9126650205761,406.57212483773213
1650,07/09/74,445,290.8233652674897,406.5531950120432
1651,07/10/74,152,294.8192921810699,406.5342155638442
1652,07/11/74,564,298.830187983539,406.51518657539384
1653,07/12/74,232,302.7807328395062,406.4960987103391
1654,07/13/74,156,306.6009033744856,406.4769356814741
1655,07/14/74,258,310.2280704526749,406.45771112316424
1656,07/15/74,740,313.6113764609054,406.43841321073376
1657,07/16/74,547,316.71198551440324,406.41906509998284
1658,07/17/74,714,319.498341399177,406.3996819264967
1659,07/18/74,710,321.9470116872428,406.3802998840667
1660,07/19/74,549,324.04013695473253,406.36092197513216
1661,07/20/74,656,325.76747325102883,406.3415821108075
1662,07/21/74,601,327.12623275720165,406.3222853294329
1663,07/22/74,370,328.12327506172846,406.3030204438366
1664,07/23/74,582,328.7724391769547,406.283776739834
1665,07/24/74,374,329.0930686419753,406.2645577339809
1666,07/25/74,558,329.11206979423866,406.2453975430381
1667,07/26/74,74,328.8638340740741,406.22626505268425
1668,07/27/74,363,328.38258041152255,406.20717101823334
1669,07/28/74,303,327.70065646090535,406.18809795972936
1670,07/29/74,313,326.844735473251,406.16906833377476
1671,07/30/74,492,325.83139160493823,406.15010149170865
1672,07/31/74,588,324.6709122633745,406.1312253397668
1673,08/01/74,344,323.3677906172839,406.11245647362466
1674,08/02/74,521,321.92272724279826,406.09381111879446
1675,08/03/74,483,320.33702716049373,406.0753017374563
1676,08/04/74,614,318.6138416460905,406.0569557628589
1677,08/05/74,722,316.7534301234568,406.0387799196438
1678,08/06/74,545,314.7514218930042,406.020797157965
1679,08/07/74,170,312.60250337448565,406.00298915471586
1680,08/08/74,466,310.30316641975315,405.98534897960775
1681,08/09/74,616,307.8516003292181,405.96787578949017
1682,08/10/74,519,305.25059423868316,405.9505565669368
1683,08/11/74,153,302.5067654320988,405.93341084836936
1684,08/12/74,384,299.63444543209874,405.9164269119347
1685,08/13/74,431,296.66272263374486,405.8996037705296
1686,08/14/74,546,293.63188674897117,405.88293050432264
1687,08/15/74,707,290.58939917695466,405.86640869679235
1688,08/16/74,55,287.58946765432097,405.8500764542426
1689,08/17/74,49,284.684836872428,405.8339104357909
1690,08/18/74,413,281.9230604115226,405.8178673939701
1691,08/19/74,160,279.3506567901234,405.80195298406005
1692,08/20/74,230,277.0162752263375,405.7861555664664
1693,08/21/74,547,274.9697777777778,405.7704896803997
1694,08/22/74,759,273.2548714403292,405.7549582254762
1695,08/23/74,686,271.9057395884774,405.73957765341885
1696,08/24/74,83,270.94861695473253,405.7243985532766
1697,08/25/74,123,270.4027061728395,405.70943774693654
1698,08/26/74,450,270.2741043621399,405.6946844996492
1699,08/27/74,646,270.54892641975306,405.68011037049797
1700,08/28/74,76,271.1945705349794,405.66572245428864
1701,08/29/74,331,272.16545711934157,405.6515542097133
1702,08/30/74,56,273.400969218107,405.63761797556424
1703,08/31/74,329,274.83315094650214,405.62393406971944
1704,09/01/74,219,276.3919552263375,405.6105129801527
1705,09/02/74,513,278.00490139917696,405.59734970965286
1706,09/03/74,487,279.59600592592597,405.5843982756539
1707,09/04/74,512,281.083575308642,405.57164121876434
1708,09/05/74,609,282.38864592592597,405.5591156787493
1709,09/06/74,375,283.44222551440333,405.54683004598786
1710,09/07/74,648,284.18121876543216,405.5347863769452
1711,09/08/74,796,284.55080427983546,405.5229989023618
1712,09/09/74,144,284.5120223868313,405.5114466668555
1713,09/10/74,693,284.0465817283951,405.50013394787396
1714,09/11/74,442,283.15916246913577,405.4890944303208
1715,09/12/74,610,281.8727506172839,405.478317996386
1716,09/13/74,228,280.2312006584362,405.4677613369083
1717,09/14/74,88,278.29469761316875,405.4573870653469
1718,09/15/74,553,276.1340365432099,405.44715631450583
1719,09/16/74,242,273.82564609053503,405.4370531879072
1720,09/17/74,289,271.4501662551441,405.42706378384514
1721,09/18/74,228,269.09499127572025,405.4172071246246
1722,09/19/74,293,266.84907983539097,405.4075065099985
1723,09/20/74,340,264.79543703703706,405.3979508761829
1724,09/21/74,346,263.0147950617284,405.3885780210121
1725,09/22/74,465,261.581083127572,405.37937924563727
1726,09/23/74,431,260.5549972016461,405.37034011367126
1727,09/24/74,98,259.98124905349795,405.3614685219413
1728,09/25/74,72,259.8839348148148,405.35273923761696
1729,09/26/74,578,260.26882897119344,405.3441529598965
1730,09/27/74,35,261.12278913580246,405.3357173799604
1731,09/28/74,239,262.4139706995885,405.3274350478258
1732,09/29/74,672,264.0964793415638,405.31926469023216
1733,09/30/74,286,266.1188372016461,405.31122027057955
1734,10/01/74,717,268.4242989300411,405.30329819005357
1735,10/02/74,754,270.94978238683126,405.29549783171444
1736,10/03/74,381,273.6266232098765,405.28780948904557
1737,10/04/74,128,276.3863585185185,405.28024381453776
1738,10/05/74,257,279.1585053497942,405.27277430035195
1739,10/06/74,632,281.87230024691354,405.2654219635647
1740,10/07/74,514,284.4590432921811,405.25818141623637
1741,10/08/74,162,286.8555496296296,405.2510733875384
1742,10/09/74,320,289.0086044444444,405.2440912145229
1743,10/10/74,559,290.87578995884775,405.2372577445202
1744,10/11/74,450,292.42612279835396,405.230579907819
1745,10/12/74,300,293.6432605761317,405.22408371870654
1746,10/13/74,515,294.5247249382716,405.217738124555
1747,10/14/74,616,295.073627654321,405.21158273288836
1748,10/15/74,616,295.30163226337453,405.2056157751461
1749,10/16/74,266,295.2261820576132,405.1998434001599
1750,10/17/74,656,294.87139950617285,405.1942556340725
1751,10/18/74,107,294.264366090535,405.188830369881
1752,10/19/74,468,293.437202962963,405.18356742250336
1753,10/20/74,299,292.4288658436214,405.17844182644967
1754,10/21/74,629,291.2884306172839,405.17347649074446
1755,10/22/74,521,290.0690528395061,405.1686523930829
1756,10/23/74,583,288.8260306172839,405.1639852037313
1757,10/24/74,78,287.6125458436214,405.1594747993017
1758,10/25/74,438,286.47553975308637,405.15514696787017
1759,10/26/74,136,285.45167144032916,405.1509782040372
1760,10/27/74,251,284.5651924279835,405.1469835611296
1761,10/28/74,398,283.833470946502,405.14318672962867
1762,10/29/74,128,283.26310189300415,405.1395654791435
1763,10/30/74,486,282.85812279835386,405.1361321279018
1764,10/31/74,354,282.61933300411516,405.13288272749
1765,11/01/74,654,282.5443621399176,405.1298128770722
1766,11/02/74,646,282.6262597530864,405.1269283964454
1767,11/03/74,360,282.8521797530864,405.124233665881
1768,11/04/74,358,283.1972108641975,405.12172582689203
1769,11/05/74,467,283.6306449382716,405.1193945354574
1770,11/06/74,81,284.115766255144,405.11724038795234
1771,11/07/74,482,284.61614880658436,405.11524874234306
1772,11/08/74,339,285.10222617283944,405.11344086248175
1773,11/09/74,587,285.5551275720164,405.1118235758337
1774,11/10/74,763,285.96682666666663,405.110412552665
1775,11/11/74,428,286.3369191769547,405.1091975517782
1776,11/12/74,102,286.674833909465,405.1081785937379
1777,11/13/74,399,286.9884023045268,405.10737943071933
1778,11/14/74,413,287.2858508641975,405.1067955796279
1779,11/15/74,50,287.57856526748975,405.10644869504455
1780,11/16/74,721,287.8799736625515,405.1063615831702
1781,11/17/74,776,288.2049066666667,405.106514275726
1782,11/18/74,209,288.57359012345677,405.1068989787081
1783,11/19/74,311,289.008741399177,405.10751733728875
1784,11/20/74,352,289.5356220576132,405.10839750447946
1785,11/21/74,353,290.1767953909465,405.10952705922887
1786,11/22/74,397,290.9464296296297,405.11092144559245
1787,11/23/74,234,291.8466686419753,405.11258304906994
1788,11/24/74,516,292.8701339917696,405.1144805702579
1789,11/25/74,63,294.003639835391,405.1166378230258
1790,11/26/74,480,295.22615835390957,405.11904401093017
1791,11/27/74,448,296.51902683127577,405.1217108558239
1792,11/28/74,519,297.8620036213992,405.12466723048107
1793,11/29/74,719,299.2326097119342,405.12794190485266
1794,11/30/74,369,300.6081777777779,405.13154974718344
1795,12/01/74,627,301.9665593415638,405.13549871599463
1796,12/02/74,545,303.28521218107,405.13975132192184
1797,12/03/74,384,304.5395147325103,405.1442787333203
1798,12/04/74,567,305.70249218107,405.149102995499
1799,12/05/74,268,306.7477254320988,405.1542239645055
1800,12/06/74,600,307.6545211522634,405.1596479125592
1801,12/07/74,181,308.41024395061726,405.16535690728176
1802,12/08/74,546,309.00941300411523,405.17131158792563
1803,12/09/74,134,309.44792493827157,405.1775243138476
1804,12/10/74,410,309.7280039506173,405.18397830429024
1805,12/11/74,87,309.8515766255143,405.19072143376786
1806,12/12/74,785,309.8240105349794,405.19772744121747
1807,12/13/74,548,309.649744855967,405.20500969366395
1808,12/14/74,525,309.33137777777773,405.212577794801
1809,12/15/74,211,308.8685919341563,405.2204381196711
1810,12/16/74,736,308.25943308641973,405.22863296976766
1811,12/17/74,551,307.50535242798355,405.2371890791407
1812,12/18/74,562,306.61479769547327,405.24607477822326
1813,12/19/74,594,305.6012115226338,405.2552700987362
1814,12/20/74,720,304.4758347325103,405.2647474017847
1815,12/21/74,74,303.2467239506173,405.27449350542537
1816,12/22/74,134,301.9168882304527,405.28450197292165
1817,12/23/74,190,300.4890627160494,405.29476215178266
1818,12/24/74,146,298.9591163786008,405.30527638637915
1819,12/25/74,602,297.32061366255147,405.3160496944865
1820,12/26/74,206,295.56323818930036,405.32711323155553
1821,12/27/74,638,293.68048329218107,405.33844925028995
1822,12/28/74,388,291.67107292181066,405.350024806114
1823,12/29/74,544,289.54265679012343,405.3618003737627
1824,12/30/74,715,287.30944395061726,405.37377496613277
1825,12/31/74,748,284.98657185185186,405.38595499939606
1826,01/01/75,145,282.58293465020574,405.3983009688524
1827,01/02/75,208,280.10206288065837,405.4107717040645
1828,01/03/75,105,277.5501234567901,405.42334232180104
1829,01/04/75,310,274.93696131687244,405.43599009811936
1830,01/05/75,732,272.2767183539094,405.4487170483553
1831,01/06/75,269,269.5879677366255,405.46153018505635
1832,01/07/75,362,266.89658469135804,405.47441065043444
1833,01/08/75,724,264.2315509465021,405.487378988579
1834,01/09/75,418,261.62476905349797,405.50043135389984
1835,01/10/75,273,259.1034442798354,405.5135920743825
1836,01/11/75,260,256.68769053497937,405.52685117616977
1837,01/12/75,42,254.38568296296296,405.540213574214
1838,01/13/75,285,252.19514600823044,405.55364354771143
1839,01/14/75,166,250.1079967078189,405.5671317808735
1840,01/15/75,67,248.1179259259259,405.5806464190512
1841,01/16/75,326,246.22239341563784,405.5942006647525
1842,01/17/75,406,244.4177751440329,405.6077958958094
1843,01/18/75,517,242.6984085596708,405.6214599361982
1844,01/19/75,498,241.05951341563787,405.63519739240195
1845,01/20/75,152,239.49392197530867,405.6489947534427
1846,01/21/75,737,237.99568592592593,405.6628564407211
1847,01/22/75,254,236.56330798353912,405.67679804224497
1848,01/23/75,692,235.1995140740741,405.69084871869353
1849,01/24/75,384,233.91504855967077,405.7049983728217
1850,01/25/75,349,232.7295104526749,405.7192630861889
1851,01/26/75,361,231.67442041152265,405.73364411323905
1852,01/27/75,198,230.79038288065843,405.7481232131242
1853,01/28/75,57,230.12199374485596,405.762719181938
1854,01/29/75,225,229.71198419753088,405.77742652891766
1855,01/30/75,227,229.59784691358024,405.79221938372865
1856,01/31/75,131,229.81322666666665,405.8071102908099
1857,02/01/75,222,230.38693267489714,405.82210159453183
1858,02/02/75,371,231.33938436213992,405.83719940259687
1859,02/03/75,154,232.68476444444448,405.8523926923502
1860,02/04/75,425,234.4241777777778,405.86770449620457
1861,02/05/75,165,236.5435970370371,405.88314308115065
1862,02/06/75,114,239.0150663374486,405.8987002624564
1863,02/07/75,363,241.79821432098768,405.91435878637697
1864,02/08/75,628,244.84168954732507,405.9301019544134
1865,02/09/75,612,248.08097185185179,405.9459126773381
1866,02/10/75,337,251.44658567901237,405.9617969805947
1867,02/11/75,53,254.87027358024685,405.9777653932862
1868,02/12/75,792,258.28861102880654,405.99382912314894
1869,02/13/75,779,261.64405728395064,406.0099830701486
1870,02/14/75,402,264.88320921810697,406.02624481706465
1871,02/15/75,366,267.960264691358,406.0426367382404
1872,02/16/75,386,270.8391730041152,406.05917728017045
1873,02/17/75,399,273.49315687242796,406.0758381047616
1874,02/18/75,273,275.90989695473246,406.09260586555354
1875,02/19/75,119,278.09343209876545,406.10947778631794
1876,02/20/75,324,280.063387654321,406.12645271543414
1877,02/21/75,517,281.8521297119342,406.14353412832867
1878,02/22/75,662,283.5018271604939,406.16070927491614
1879,02/23/75,243,285.06590814814814,406.1780104622679
1880,02/24/75,351,286.59649975308645,406.19545975625755
1881,02/25/75,495,288.13982551440336,406.2130664521088
1882,02/26/75,62,289.7340246913581,406.230838323261
1883,02/27/75,572,291.41014781893006,406.248779647162
1884,02/28/75,508,293.1964062551441,406.26691530704323
1885,03/01/75,742,295.11498534979427,406.28522809028914
1886,03/02/75,730,297.1791894650206,406.30370051694405
1887,03/03/75,70,299.3944085596708,406.3222870774285
1888,03/04/75,122,301.7553277366256,406.3409852628548
1889,03/05/75,102,304.2425231275721,406.3597749815561
1890,03/06/75,321,306.82316905349796,406.3786697445099
1891,03/07/75,508,309.4495473251029,406.397681458651
1892,03/08/75,522,312.0624605761317,406.41685215813203
1893,03/09/75,188,314.5926004938272,406.4362062531972
1894,03/10/75,745,316.9729053497943,406.4557267574425
1895,03/11/75,771,319.1394317695474,406.4754217116475
1896,03/12/75,687,321.0338686419754,406.4953268983104
1897,03/13/75,606,322.6046037860082,406.51542245197516
1898,03/14/75,650,323.8018014814815,406.53570432140503
1899,03/15/75,793,324.577252345679,406.5561765167075
1900,03/16/75,416,324.8895315226338,406.57682100268113
1901,03/17/75,39,324.7001112757202,406.5976195384778
1902,03/18/75,440,323.9771114403293,406.6185546647061
1903,03/19/75,61,322.7019522633745,406.63963261245647
1904,03/20/75,400,320.86840230452674,406.66086516527554
1905,03/21/75,796,318.48860444444443,406.6822744096015
1906,03/22/75,199,315.5915509465021,406.7038676047576
1907,03/23/75,706,312.2206880658436,406.7256431261358
1908,03/24/75,649,308.4264072427983,406.74759083536185
1909,03/25/75,422,304.2676055967078,406.76968634275613
1910,03/26/75,139,299.8095578600823,406.79194116452487
1911,03/27/75,796,295.1199288888889,406.81435669906443
1912,03/28/75,285,290.27237004115227,406.8369360516376
1913,03/29/75,368,285.3483167078189,406.85965719750016
1914,03/30/75,510,280.4307041975308,406.88251053295846
1915,03/31/75,447,275.61103934156375,406.90548694787105
1916,04/01/75,154,270.9821458436214,406.9285584537435
1917,04/02/75,638,266.6299206584362,406.9517242485545
1918,04/03/75,33,262.63232131687244,406.974988609752
1919,04/04/75,54,259.0547858436214,406.9983676805895
1920,04/05/75,141,255.94922403292185,407.02189890930185
1921,04/06/75,249,253.35452444444445,407.0455951487977
1922,04/07/75,410,251.29604740740743,407.06943505296636
1923,04/08/75,181,249.78463473251028,407.09340334227
1924,04/09/75,94,248.81666370370377,407.11751120388016
1925,04/10/75,634,248.37728131687243,407.14177097658927
1926,04/11/75,35,248.4378192592593,407.16617083572135
1927,04/12/75,532,248.95684872427984,407.1906796463903
1928,04/13/75,393,249.88454979423867,407.2152957839883
1929,04/14/75,590,251.15566748971187,407.240006148831
1930,04/15/75,567,252.69847045267488,407.2648009315783
1931,04/16/75,218,254.44079012345676,407.289688049622
1932,04/17/75,717,256.3133405761316,407.31468564098685
1933,04/18/75,220,258.2476023045267,407.3397927185695
1934,04/19/75,530,260.1775065020576,407.3650198731669
1935,04/20/75,38,262.03996971193413,407.39035421074084
1936,04/21/75,434,263.78165860082305,407.4157784158527
1937,04/22/75,154,265.35873843621397,407.4412681399522
1938,04/23/75,730,266.7374933333333,407.4668206685049
1939,04/24/75,374,267.894609382716,407.4924475999757
1940,04/25/75,71,268.81954897119334,407.51818187894037
1941,04/26/75,538,269.5092714403292,407.54400746496873
1942,04/27/75,492,269.9691298765432,407.56990455429906
1943,04/28/75,284,270.21744855967074,407.5958511221868
1944,04/29/75,586,270.27890304526744,407.62181798738806
1945,04/30/75,299,270.1807578600823,407.6477804723181
1946,05/01/75,465,269.94959012345674,407.6737698763801
1947,05/02/75,237,269.6190762139917,407.6997771305618
1948,05/03/75,513,269.22758847736617,407.7258082397421
1949,05/04/75,585,268.81794238683125,407.7518489320511
1950,05/05/75,420,268.43018271604933,407.77789100219206
1951,05/06/75,205,268.1016533333333,407.8039392211645
1952,05/07/75,342,267.8676753909465,407.82996459280633
1953,05/08/75,280,267.75812082304526,407.85594667585156
1954,05/09/75,154,267.7953804115226,407.8818794037272
1955,05/10/75,283,268.00217415637854,407.90773548713736
1956,05/11/75,317,268.39566090534976,407.9335318713571
1957,05/12/75,666,268.9850442798354,407.9592539349173
1958,05/13/75,40,269.7739377777778,407.98490945125724
1959,05/14/75,143,270.76261399176957,408.010553389697
1960,05/15/75,609,271.9490857613169,408.03619562127045
1961,05/16/75,639,273.3211838683128,408.0618001167038
1962,05/17/75,723,274.8619285596708,408.087387687427
1963,05/18/75,86,276.5489343209876,408.1129844299859
1964,05/19/75,639,278.35828279835386,408.13858043221717
1965,05/20/75,362,280.2634653497942,408.1642142734118
1966,05/21/75,479,282.23354205761314,408.18988219023817
1967,05/22/75,435,284.23765728395057,408.21555738695196
1968,05/23/75,106,286.2473955555555,408.2412445522943
1969,05/24/75,523,288.228113909465,408.2669238619389
1970,05/25/75,264,290.146513909465,408.2925742782447
1971,05/26/75,185,291.9711670781893,408.31818473742766
1972,05/27/75,361,293.6733919341564,408.34373804743717
1973,05/28/75,252,295.2294057613169,408.36922927275646
1974,05/29/75,773,296.62322304526754,408.3946611279195
1975,05/30/75,694,297.8500358847737,408.4200499001326
1976,05/31/75,791,298.90785580246916,408.44542217949316
1977,06/01/75,334,299.799433744856,408.4707807833588
1978,06/02/75,109,300.53161744855964,408.4961083140323
1979,06/03/75,625,301.119670781893,408.52138581090264
1980,06/04/75,466,301.58934386831277,408.5466205949866
1981,06/05/75,794,301.9740075720165,408.5718267942016
1982,06/06/75,325,302.3100510288066,408.5970063827543
1983,06/07/75,271,302.64519506172843,408.6221988859097
1984,06/08/75,72,303.0301919341564,408.6473941652933
1985,06/09/75,533,303.5186436213992,408.6726204150459
1986,06/10/75,111,304.16450238683126,408.6978792803397
1987,06/11/75,550,305.0146159670782,408.7231626998303
1988,06/12/75,669,306.103030781893,408.7484585198073
1989,06/13/75,112,307.4519664197531,408.77375146073274
1990,06/14/75,167,309.0791493004116,408.7990279293704
1991,06/15/75,703,310.9955305349795,408.82432218643373
1992,06/16/75,674,313.20406518518513,408.84964607716347
1993,06/17/75,514,315.69402469135804,408.87500805363237
1994,06/18/75,345,318.43904526748975,408.90038559754436
1995,06/19/75,381,321.39648131687244,408.9257711822359
1996,06/20/75,387,324.51384230452675,408.9511688178148
1997,06/21/75,226,327.7224651851852,408.9765663916998
1998,06/22/75,612,330.9474357201646,409.00194952919765
1999,06/23/75,63,334.10974024691353,409.02733130942835
2000,06/24/75,732,337.13026633744863,409.0526927512162
2001,06/25/75,782,339.9374274897119,409.0780394275826
2002,06/26/75,763,342.47090172839506,409.1033376536241
2003,06/27/75,679,344.6790637037038,409.12858886886664
2004,06/28/75,321,346.51681053497947,409.1537967955125
2005,06/29/75,715,347.9472539917696,409.1789216820856
2006,06/30/75,657,348.944267325103,409.20399486911856
2007,07/01/75,527,349.4948003292182,409.22899638833246
2008,07/02/75,387,349.60080197530874,409.25391669772756
2009,07/03/75,569,349.28126946502067,409.27875244526564
2010,07/04/75,618,348.5673955555556,409.3035057079765
2011,07/05/75,597,347.50623209876545,409.328138523509
2012,07/06/75,392,346.15026962962963,409.35263293892007
2013,07/07/75,102,344.55528954732506,409.3769948768303
2014,07/08/75,243,342.77475292181066,409.4012424958289
2015,07/09/75,376,340.85768559670777,409.4253665006925
2016,07/10/75,377,338.8492352263374,409.449356074413
2017,07/11/75,596,336.7943413991769,409.4732328510063
2018,07/12/75,417,334.73450534979423,409.49700445995916
2019,07/13/75,780,332.7063427160494,409.5206726081378
2020,07/14/75,429,330.73735111111114,409.54426032795465
2021,07/15/75,407,328.849701399177,409.5677314461834
2022,07/16/75,165,327.0581715226337,409.5910890886515
2023,07/17/75,761,325.371483127572,409.6142996732789
2024,07/18/75,612,323.7932299588477,409.6373680327593
2025,07/19/75,612,322.3182353909464,409.66026852296926
2026,07/20/75,445,320.940233744856,409.6830170815155
2027,07/21/75,146,319.6512763786008,409.70561537413516
2028,07/22/75,774,318.44635917695473,409.72808505540866
2029,07/23/75,77,317.3193152263375,409.7504508234857
2030,07/24/75,727,316.2601797530864,409.77271518725394
2031,07/25/75,269,315.25082732510293,409.7949172401206
2032,07/26/75,152,314.27120855967075,409.8170728374338
2033,07/27/75,246,313.3008500411523,409.83918942359844
2034,07/28/75,758,312.3244826337449,409.86124361660285
2035,07/29/75,427,311.32413497942383,409.8832222961979
2036,07/30/75,488,310.2825718518518,409.9051049182941
2037,07/31/75,148,309.17792131687236,409.9268620548717
2038,08/01/75,691,307.986276872428,409.9484667456693
2039,08/02/75,74,306.6875930864197,409.96990077040346
2040,08/03/75,644,305.26375769547326,409.9911575895143
2041,08/04/75,642,303.69823604938273,410.01221744036906
2042,08/05/75,653,301.9759565432098,410.03307333098564
2043,08/06/75,316,300.0903032098765,410.05372530249326
2044,08/07/75,662,298.04584296296287,410.07417958598217
2045,08/08/75,703,295.8612569547324,410.09444952791284
2046,08/09/75,179,293.56245728395055,410.1145526699349
2047,08/10/75,186,291.1819957201646,410.13446063282595
2048,08/11/75,356,288.75352098765427,410.1541526874149
2049,08/12/75,291,286.31886880658436,410.1736475269721
2050,08/13/75,187,283.92215308641977,410.19294365027775
2051,08/14/75,588,281.6148240329218,410.21202984959547
2052,08/15/75,336,279.4510116872428,410.23085397296273
2053,08/16/75,376,277.48169086419756,410.24945947349363
2054,08/17/75,407,275.7510966255144,410.2678904006768
2055,08/18/75,222,274.30272526748973,410.2861465283011
2056,08/19/75,239,273.17539028806584,410.30424418470164
2057,08/20/75,759,272.39662617283955,410.32217711822386
2058,08/21/75,178,271.9794883950617,410.3399669423189
2059,08/22/75,383,271.9217079835391,410.35758762213493
2060,08/23/75,106,272.2115595061728,410.37498509319664
2061,08/24/75,85,272.8251720164609,410.39214748969863
2062,08/25/75,615,273.7304638683127,410.4090972476784
2063,08/26/75,273,274.8831604938271,410.4258500990962
2064,08/27/75,389,276.23282172839504,410.44239530920265
2065,08/28/75,602,277.72070584362143,410.4587048483744
2066,08/29/75,798,279.2851279012346,410.4747800944433
2067,08/30/75,421,280.86498370370373,410.49058520321756
2068,08/31/75,673,282.40588115226336,410.50611145528364
2069,09/01/75,180,283.85070880658435,410.5213536683489
2070,09/02/75,458,285.1437102880658,410.53633415506283
2071,09/03/75,37,286.2357833744856,410.5510613469336
2072,09/04/75,331,287.08709004115224,410.56551667407876
2073,09/05/75,584,287.66686419753086,410.5797015554593
2074,09/06/75,567,287.94942946502056,410.5936050712439
2075,09/07/75,66,287.92104823045264,410.60721650724804
2076,09/08/75,380,287.578926090535,410.6205607467028
2077,09/09/75,768,286.9335506172839,410.63363939365144
2078,09/10/75,308,286.0071624691358,410.6464235341902
2079,09/11/75,758,284.834049053498,410.6589064848068
2080,09/12/75,611,283.4557405761317,410.67111504124523
2081,09/13/75,463,281.91854748971195,410.6830892017576
2082,09/14/75,366,280.2677359670782,410.6948667641777
2083,09/15/75,41,278.5554014814815,410.7064703701897
2084,09/16/75,81,276.8393586831276,410.7179458789721
2085,09/17/75,303,275.178550781893,410.7292891159
2086,09/18/75,242,273.6335828806585,410.7404683291477
2087,09/19/75,362,272.2656447736626,410.7515056462829
2088,09/20/75,792,271.1389511111111,410.76238401920756
2089,09/21/75,248,270.3123792592593,410.7730853921553
2090,09/22/75,405,269.836562962963,410.78363010356895
2091,09/23/75,250,269.7516167901234,410.7940012698675
2092,09/24/75,233,270.08341465020584,410.8042258307478
2093,09/25/75,647,270.8442376954733,410.8143094414898
2094,09/26/75,169,272.0363219753087,410.82424605608503
2095,09/27/75,485,273.6538390123457,410.83402823012887
2096,09/28/75,464,275.6851779423868,410.84366772660326
2097,09/29/75,237,278.10822847736625,410.85313861347976
2098,09/30/75,380,280.8873165432099,410.8624440371502
2099,10/01/75,70,283.9776921810699,410.87158134477426
2100,10/02/75,191,287.3224296296296,410.8805440379214
2101,10/03/75,578,290.8576250205761,410.88934630620275
2102,10/04/75,589,294.5104816460905,410.89799983034186
2103,10/05/75,600,298.206590946502,410.9064835521329
2104,10/06/75,329,301.87502485596707,410.91479358485634
2105,10/07/75,473,305.45129218106996,410.92291162597024
2106,10/08/75,772,308.88136296296295,410.9308248225658
2107,10/09/75,659,312.1196879012346,410.9385149749241
2108,10/10/75,565,315.12593382716045,410.94597451525266
2109,10/11/75,422,317.86495341563784,410.9531827966388
2110,10/12/75,351,320.310501399177,410.960170645499
2111,10/13/75,237,322.4470808230453,410.96688264009043
2112,10/14/75,705,324.2751223045268,410.9733011976342
2113,10/15/75,190,325.80542683127567,410.9794284362896
2114,10/16/75,774,327.06160987654323,410.9852757077456
2115,10/17/75,412,328.0711269135802,410.9908761210951
2116,10/18/75,749,328.8664177777778,410.9962192706233
2117,10/19/75,123,329.4790083950618,411.0013184205319
2118,10/20/75,529,329.9362712757202,411.0061381379222
2119,10/21/75,121,330.25890238683127,411.01070464272783
2120,10/22/75,645,330.4604167901234,411.01498359197683
2121,10/23/75,255,330.5503881481481,411.0189921571552
2122,10/24/75,765,330.53964246913586,411.02269934732936
2123,10/25/75,653,330.43821958847735,411.0261332126874
2124,10/26/75,511,330.24719407407406,411.02926924016197
2125,10/27/75,51,329.9594258436213,411.0320740738838
2126,10/28/75,217,329.5576072427983,411.03456108087835
2127,10/29/75,272,329.0229188477366,411.03671095093534
2128,10/30/75,576,328.33568790123456,411.0385025641553
2129,10/31/75,771,327.4834067489712,411.03995833601107
2130,11/01/75,692,326.46083555555555,411.0410628430121
2131,11/02/75,797,325.27419522633744,411.0418065842882
2132,11/03/75,666,323.94011786008224,411.0421892102403
2133,11/04/75,337,322.4847512757202,411.04222672016914
2134,11/05/75,551,320.9415176954733,411.0419391029185
2135,11/06/75,212,319.3469550617284,411.0413308004535
2136,11/07/75,664,317.73312,411.04038114529715
2137,11/08/75,497,316.1300161316873,411.039094785061
2138,11/09/75,49,314.5744474074074,411.037464953974
2139,11/10/75,207,313.1083219753087,411.0354736579638
2140,11/11/75,710,311.77573267489714,411.0331117868888
2141,11/12/75,84,310.61065744855966,411.03038119156764
2142,11/13/75,104,309.6331022222222,411.0272697799841
2143,11/14/75,69,308.8467384362139,411.02375499271255
2144,11/15/75,323,308.23991967078183,411.0198166352629
2145,11/16/75,766,307.7842989300412,411.01548004328873
2146,11/17/75,554,307.440557037037,411.0107337828426
2147,11/18/75,244,307.1625823868313,411.0055918584536
2148,11/19/75,708,306.90195753086414,411.0000149916329
2149,11/20/75,707,306.61336757201644,410.99400151664344
2150,11/21/75,703,306.26047078189293,410.98753413861107
2151,11/22/75,673,305.8143855144032,410.98060720225607
2152,11/23/75,635,305.2459772839506,410.9732543102231
2153,11/24/75,203,304.52627094650205,410.96545913417685
2154,11/25/75,400,303.6305725102881,410.9572479763097
2155,11/26/75,123,302.5514943209877,410.94858898197276
2156,11/27/75,304,301.30443193415636,410.93944221460777
2157,11/28/75,800,299.9247697119342,410.92978945393156
2158,11/29/75,532,298.46316905349795,410.91961095787605
2159,11/30/75,427,296.98424230452673,410.9089003308341
2160,12/01/75,238,295.5575874897119,410.89768457419615
2161,12/02/75,129,294.25341366255145,410.8859980720639
2162,12/03/75,56,293.1351190123457,410.8738303981576
2163,12/04/75,637,292.25347292181067,410.8611716814434
2164,12/05/75,167,291.6481553909465,410.84801688358107
2165,12/06/75,142,291.34752658436213,410.8343707961351
2166,12/07/75,735,291.3757010699589,410.82025207124656
2167,12/08/75,351,291.7536763786009,410.80567500134987
2168,12/09/75,648,292.49517037037043,410.79064688689726
